,0
2928,977816627412286
2929,9074528435754216
2930,5153100844415438
2931,6649824367365573
2932,1530548646164531
2933,1886536448319217
2934,65827839451929
2935,500103246661808
2936,8437756334087793
2937,2422015244566696
2938,4061600030396747
2939,986140412613533
2940,7112298169548089
2941,8038520147223449
2942,3731862056667378
2943,7550838712849513
2944,4574924179303299
2945,6835343931600377
2946,7392083528821217
2947,3909705457793101
2948,9735641807825018
2949,6438566774146029
2950,1344518864144443
2951,2841285378282965
2952,1678483874346719
2953,4356775921218332
2954,3422781154556948
2955,9289796111480296
2956,4124804610926692
2957,557032915436592
2958,6064599418725853
2959,314545667166824
2960,7860986142316472
2961,3336442655513819
2962,4547367095376828
2963,9290736863648625
2964,5182777454304807
2965,311818140902541
2966,7605147315426557
2967,4073795090267580
2968,7385930362429768
2969,9671600615319105
2970,2696253373962719
2971,6904664680467646
2972,5508546036237642
2973,7191554452452424
2974,9490697273914275
2975,2344619236206817
2976,643700388777783
2977,9020847871591063
2978,7071311448091220
2979,2281952913301279
2980,784558050561088
2981,4999100461292334
2982,6194910775813401
2983,4441832944622649
2984,4074889152879220
2985,5159150780688575
2986,5068298855327116
2987,3387155531408669
2988,5307919398576385
2989,8797069258168806
2990,364065995527739
2991,365067789325223
2992,2338364233438790
2993,4436997731081172
2994,8591673282741874
2995,435648276241578
2996,365419008458104
2997,3688675516051889
2998,2522219947489545
2999,3082122122602452
3000,1862842899466487
3001,7928550331558610
3002,8248205863214227
3003,3040587602966600
3004,5011125125557985
3005,6941161757971262
3006,5581578176881785
3007,2928350526317146
3008,1975197517720292
3009,1042027960185403
3010,346889154573139
3011,8423576410192558
3012,6695125616195750
3013,1459436788227190
3014,9468697882380035
3015,7769886687718552
3016,2823306306693357
3017,8549819176613927
3018,5544298698489595
3019,3982644341992936
3020,516693458915352
3021,5394675420238558
3022,6039438806079823
3023,4469010710420897
3024,2520862003222086
3025,2515046209855165
3026,5618431403234156
3027,6220648732580397
3028,9242299183536872
3029,6104225942166783
3030,5933142247049429
3031,1460509309207578
3032,2529569752203830
3033,4220318089537530
3034,4079764955530088
3035,996045524655563
3036,127517275342781
3037,1325641336639972
3038,6532280983965503
3039,5533716705094913
3040,5851622436366973
3041,5460563167125298
3042,4901816524100496
3043,867903003222790
3044,5076599232968373
3045,9577829449115843
3046,9585794541757125
3047,3425471100681356
3048,4003303154397114
3049,5011837939713517
3050,4088699407545274
3051,206562627025559
3052,9365966477492489
3053,700360027650187
3054,1865525324001282
3055,8812847806952873
3056,146046926474038
3057,9789976538941920
3058,7736224946723916
3059,7768822678877175
3060,4137435440612420
3061,6160715952901703
3062,819765442982306
3063,6071193112042379
3064,9171102073588628
3065,2782095059190056
3066,6975165037874387
3067,6277707141738664
3068,8035393135222952
3069,7137611732526625
3070,2617866161056465
3071,860142063411424
3072,745096603684507
3073,1565181845151740
3074,264896077247150
3075,3017780711209817
3076,9374777090406252
3077,5143384844606031
3078,7193492880677720
3079,8094045499632252
3080,9537835931283961
3081,6115311962370845
3082,7544873170099727
3083,8291284918487795
3084,6978809701557691
3085,6176211827407871
3086,4119814218316014
3087,5025709771742662
3088,4124728776288312
3089,3884550963192168
3090,9350051533251914
3091,1662918557931412
3092,8341003735377829
3093,3916521784535081
3094,137118188910851
3095,2860919885254607
3096,1302085627916721
3097,9169773776871703
3098,8190742787917024
3099,1466465908919998
3100,3439155677456557
3101,368187000548549
3102,6331675504108041
3103,4753750300112066
3104,3206466156270217
3105,9330804154592098
3106,8979710625037462
3107,61488493893247
3108,2511632323965954
3109,6784165648889893
3110,3098490164398697
3111,3577555497963058
3112,1915704875970931
3113,5257746725187169
3114,2646698407526867
3115,8872656701324553
3116,8871047172067420
3117,1967221536722003
3118,6520357381254784
3119,5633992122752080
3120,2885810523737232
3121,4006454732312146
3122,9043429929856464
3123,3941230416605264
3124,6899359063370550
3125,3403870073253245
3126,7292417866186744
3127,4324174661089348
3128,4518792731814040
3129,6151483509394538
3130,1606389825259677
3131,4059567248731898
3132,1816615003648670
3133,7275360685765610
3134,1467244787527673
3135,7043275972700614
3136,8850478339716276
3137,4161335716848843
3138,351378725060373
3139,7655880374991028
3140,3638684089799161
3141,6064233304427956
3142,6570549108417199
3143,5816121630218752
3144,8024231552299215
3145,3396675266897524
3146,1735483952302662
3147,4622389506531671
3148,2570668926831818
3149,635728154206559
3150,606341154404244
3151,6519459974850664
3152,2507603318596399
3153,5063159136737596
3154,652935816170371
3155,5124544646542882
3156,6235735011979354
3157,590964471396322
3158,5291258377890419
3159,5220332431331130
3160,8894925430611954
3161,3101950312290684
3162,4139835438938361
3163,4924243158075998
3164,6683488397998527
3165,7284320631143570
3166,8395048488297971
3167,5872117656055897
3168,9658693463139758
3169,7837749235554104
3170,9198489380493317
3171,3048153332110327
3172,936768178787630
3173,2372643792887473
3174,566437269280224
3175,3285845394600746
3176,5171484988159554
3177,5137837974828532
3178,3257675100326960
3179,3328545959112090
3180,4433867960348700
3181,548722142838024
3182,4602196835460192
3183,1705978995677864
3184,2009010132404664
3185,4296277323122303
3186,2663975071704461
3187,531683829491782
3188,8107568864174032
3189,6324921447441722
3190,1108249683067698
3191,6050955861168161
3192,1498913476639170
3193,4327539049341277
3194,2565213716047382
3195,3421304428531765
3196,1328868140869976
3197,291820600532226
3198,1510610844659174
3199,6251193118522077
3200,590625981370775
3201,6209158701845985
3202,3498324388411459
3203,621827093472340
3204,8177201560922208
3205,2073014105994416
3206,8043024792815551
3207,3038850246788286
3208,1407517024205893
3209,8099289129645679
3210,7819870529136288
3211,2451592641376001
3212,6984154379291110
3213,5870551583124264
3214,9994105147884339
3215,2830876480676595
3216,2544978491354533
3217,6473127705390688
3218,2616879148829489
3219,8496707762770057
3220,8714542003130961
3221,2450872237025508
3222,5153755170691515
3223,5415588200464028
3224,5747568770083900
3225,4853800483369975
3226,7057570207918370
3227,4698738633156869
3228,6764537889916908
3229,6016565950437007
3230,5557601999005298
3231,2883501808971398
3232,1344385349084972
3233,2101604345855008
3234,1537736017234829
3235,5101154277296888
3236,3357224218184642
3237,7471618273006860
3238,4070657423906906
3239,6781798266450485
3240,8678155179899441
3241,7499752464812345
3242,5068777580366565
3243,1807540836275750
3244,1423278544355212
3245,5353310384182761
3246,5696610183846775
3247,4461273355568982
3248,9839711328403004
3249,8098154572932519
3250,3835350043768139
3251,1464247269026445
3252,5838078696773102
3253,1649747159225778
3254,7169569605967930
3255,9650974803851836
3256,7133572787875912
3257,1477492244336505
3258,5173597212437279
3259,9483673611756929
3260,5203445698674841
3261,4925974402355823
3262,1236278525981498
3263,5887120073796580
3264,3764319110431706
3265,8760047163216559
3266,7457186791833218
3267,4545775415233843
3268,9191718830043831
3269,6696113559111240
3270,5465993835798922
3271,7367695769675241
3272,2356011303892315
3273,4020991529095481
3274,735614429605341
3275,7249767497977388
3276,46639059059879
3277,5384744067215994
3278,5562563544119435
3279,4377393528295346
3280,9121152391343596
3281,580428232980609
3282,3446442832568348
3283,7931538171987313
3284,2314309546470778
3285,8399742314321217
3286,6745675775131389
3287,8664984432445333
3288,8544133296803255
3289,1542612189821291
3290,2707751499781993
3291,2251476241776435
3292,6096610101350110
3293,1125089643762211
3294,2421224753755038
3295,293399570231432
3296,7298347412058864
3297,4855747314765354
3298,1191979699892921
3299,5962570825853090
3300,9938713955885093
3301,5973417845755750
3302,2397798673461316
3303,9423717597968308
3304,7118210058836231
3305,338955196415773
3306,8841889590325121
3307,4536988566233545
3308,5828272432823257
3309,4245474461473502
3310,6085710592792803
3311,6849105754404470
3312,3240223426976804
3313,1991983624732789
3314,9125376680065204
3315,7516513469811353
3316,2931404995772488
3317,4062489070796446
3318,4819639157026113
3319,584773627233720
3320,1244442414351450
3321,7300056208980534
3322,6806689098212793
3323,1697352974728327
3324,6573045478765719
3325,9108471025746879
3326,1510467649923999
3327,9960688148810314
3328,3782913954246050
3329,2111365241513122
3330,6832516110313266
3331,1703128480989350
3332,9118943878982935
3333,9900807806915415
3334,6413790814030608
3335,1792205990988340
3336,4541310919700312
3337,2225952965861879
3338,6908067473022811
3339,1332178115308861
3340,3858610265236443
3341,5485204156806697
3342,6247849954266657
3343,2048046353476868
3344,5893656990263610
3345,6958497786939585
3346,5883479060529781
3347,1045203549961256
3348,3925410895884455
3349,3639370527164019
3350,7217223354418315
3351,7111913003235475
3352,6824833774889373
3353,6198679141403191
3354,355957149114778
3355,5379204595868102
3356,1102016059701977
3357,4049150059686360
3358,6584278089492989
3359,778548212827533
3360,5192892889824441
3361,1101685423001145
3362,9935358210031827
3363,1880587397266080
3364,3269497227814459
3365,6855076843010135
3366,9883153271594957
3367,8394423109155167
3368,5483775197955504
3369,9046854525436944
3370,2996479480895178
3371,2722845779537321
3372,2876710785262591
3373,3474965783942591
3374,32117305740360
3375,1849344126044127
3376,2558900431930326
3377,6453017467664706
3378,1912187013775217
3379,6402813587470564
3380,2331708683849275
3381,5282912733531690
3382,8407354545744277
3383,7101765508559418
3384,3221572278471780
3385,531312338621136
3386,1195795560065906
3387,2871881389135163
3388,7935238137656326
3389,9708388006586543
3390,8421183039726440
3391,3143379419870050
3392,2798499693773490
3393,6569663108599373
3394,8647463476122200
3395,551611721454653
3396,3085095690749409
3397,9967071085032117
3398,149879668454764
3399,1633959881315804
3400,7832004222256870
3401,870368056845145
3402,7468981502802455
3403,138076063118145
3404,2916006362251711
3405,2259358703656931
3406,4687565162239428
3407,6867012279929868
3408,7509891871105391
3409,3993394466090685
3410,1725073228922583
3411,1003590750096407
3412,2737394784060864
3413,7985048857393389
3414,5638905438692532
3415,5687919102747608
3416,1670719914272372
3417,3317514549939526
3418,4978745622057574
3419,5060961712956726
3420,6432584881949322
3421,216663647817692
3422,7879216332273376
3423,9107444768452858
3424,5190603118119762
3425,5185609121567765
3426,3928582698221236
3427,4456563111011882
3428,9711211873693776
3429,8990227112743735
3430,8555350850430962
3431,1032454150925984
3432,249801965838212
3433,3809115692748445
3434,3824006831436172
3435,7666679538523535
3436,1043449713595250
3437,5997457118288028
3438,6218135906579844
3439,8721731904350534
3440,185251434573336
3441,281964286254768
3442,3288513376230522
3443,7330997930101433
3444,2541541860035888
3445,5293454186642470
3446,8472117901680275
3447,2905593074062857
3448,4274506721568436
3449,511970801087757
3450,3405474603594839
3451,4281475989309191
3452,5941160202508544
3453,1638910986176351
3454,2471960580576495
3455,8871385165742283
3456,5582801060910261
3457,8273963501292995
3458,4351787196667659
3459,2006837879147196
3460,1521415154053348
3461,2131363687907189
3462,3442013572597147
3463,4083527661162379
3464,9775458204943188
3465,1623977278959069
3466,6544153942146297
3467,8457974658695539
3468,206961561900999
3469,5874654544324539
3470,46886510217525
3471,2390030803931540
3472,5188612973174798
3473,6171612484179623
3474,921546634823867
3475,1393569561751706
3476,9234350038525302
3477,6682562418669861
3478,324248447909181
3479,5774492664966168
3480,3996807664690115
3481,94565524057002
3482,1024298618876644
3483,9776386122552122
3484,3909390599449995
3485,1540196066117667
3486,684197852429199
3487,3231035015959127
3488,1533819162005958
3489,6801813581350104
3490,479784808667103
3491,4226294081749772
3492,6539383780616623
3493,295907870991956
3494,3960110674561234
3495,8543074981120879
3496,4986735811904412
3497,8496204608518489
3498,6568357170142100
3499,4040186036989949
3500,2473637668641212
3501,424386616015277
3502,5590543864439119
3503,3662712441680783
3504,2588909357752075
3505,1042806990155996
3506,74006436572888
3507,1740771940838500
3508,4571918254136288
3509,7105441612043666
3510,1088227966046407
3511,5481079339712102
3512,8307603407357300
3513,4304896488909642
3514,4249447001103340
3515,1389962665834202
3516,1099964202200594
3517,8440460548149577
3518,429736600197116
3519,6032461731220203
3520,9100194702432442
3521,8318763604034667
3522,4903030494260921
3523,7609505517691498
3524,7566204821919347
3525,504941538205769
3526,7084786275034469
3527,6438759947793346
3528,8666476741487053
3529,1392629034647651
3530,8513296244688714
3531,5535357056318761
3532,6055755495829446
3533,3072844415804352
3534,4395132659663251
3535,1442938401919340
3536,1106277274529692
3537,9421008650383759
3538,5736356585884089
3539,6745781891343602
3540,2980425786626151
3541,7979751632121211
3542,2781789234855281
3543,7124531112711495
3544,239624558405614
3545,1174361496168201
3546,2826350150872908
3547,796207472351177
3548,5416521015640279
3549,7193016375410106
3550,4832462788108818
3551,2152259814105944
3552,901043085231815
3553,4744886169495346
3554,6539620549126734
3555,19839190467489
3556,7564483397586388
3557,9873188602749310
3558,5613188368184310
3559,8835175335556370
3560,2830963955897538
3561,6144642327402461
3562,7304297387742889
3563,6370505716194947
3564,4001440813037430
3565,3262036759491294
3566,2353971345281252
3567,6129904559949840
3568,8535644854754664
3569,8016999415063809
3570,5844825538055336
3571,7878226069423105
3572,4396579574707841
3573,266444096441721
3574,6154502536150355
3575,1597320074497161
3576,7646694923379302
3577,7202170379160546
3578,1416717596426384
3579,1157900162725312
3580,9116789156769599
3581,3081360251428258
3582,9698801041654014
3583,5655853230372176
3584,6414101223818111
3585,2383229945478376
3586,39892020527474
3587,3030808069800164
3588,687309340672988
3589,393580291188665
3590,2135723910810963
3591,5753981526255474
3592,8098836555941458
3593,5600531171701209
3594,358661907070998
3595,7557047250086592
3596,6114855385947020
3597,4286976306369119
3598,6805676353752560
3599,6962956853017869
3600,8743940308709318
3601,4348000840787746
3602,2338136640170262
3603,5603594795255388
3604,1334333415248806
3605,6739179901084253
3606,606948751359030
3607,8945774556347994
3608,5359713401964014
3609,9060375863016440
3610,5897058806005609
3611,1506100128289700
3612,8628905889561788
3613,990997734304372
3614,9944339980443360
3615,934315927137097
3616,7666602472041124
3617,232314870124337
3618,7842074580167528
3619,7285935215651168
3620,8756792267315383
3621,7136731280562188
3622,1848784077302555
3623,6267763090014832
3624,6413209139727471
3625,3282714945809224
3626,632921389061617
3627,6067936254653853
3628,9106023828499319
3629,3268304125485579
3630,472847706956230
3631,8112555772618552
3632,9210095052589052
3633,5493009948924493
3634,7650178604363178
3635,5744288860241388
3636,8625567382775654
3637,7513246316553733
3638,290174123868722
3639,5588829880965388
3640,344094396142124
3641,3984024867334867
3642,7706668967313241
3643,9811849246967453
3644,3240624566957577
3645,6414374966212861
3646,2811899043438299
3647,9609055739362569
3648,4142309904248376
3649,1479514387234871
3650,9703387478661876
3651,4832316123512245
3652,5130596617026038
3653,5948424177015074
3654,8704542380658297
3655,8762690772048301
3656,5403363059216203
3657,7267660769244804
3658,191971058301528
3659,4918706756138339
3660,6495240035306074
3661,8538404005712205
3662,7500084051545486
3663,2185667313064989
3664,1342473783588513
3665,7902197542498193
3666,4574174299258010
3667,405753444630180
3668,35920117518006
3669,5071363501852411
3670,8986329938280153
3671,813129368492640
3672,9894183030003433
3673,8101373297766336
3674,614521628049112
3675,3906055502511161
3676,8025025547344580
3677,5225613952947884
3678,8049658053076623
3679,7331877615631303
3680,6188047541859222
3681,5357945563318684
3682,2967246861210312
3683,1278317287450234
3684,9828870493616238
3685,7587055491475878
3686,514640801695517
3687,9855577471019220
3688,3877891628325331
3689,4340581249924621
3690,3257250803661886
3691,7363140334237477
3692,884799120343367
3693,1196553599066849
3694,4947092280690606
3695,9993361262055226
3696,7003624737301726
3697,7500459517566716
3698,4672567020559479
3699,8924904995768990
3700,5539956300898040
3701,7126952663418806
3702,4993439717634922
3703,1579359225224985
3704,7244783164637251
3705,5301938812085674
3706,1292410405428860
3707,804197176549919
3708,9850741094831728
3709,3173067201993681
3710,2190744931508384
3711,1318171263288733
3712,4894430994835422
3713,6722724060113247
3714,2610624203466231
3715,8583988477434266
3716,3665231948228757
3717,408223386608112
3718,405656577390405
3719,5180275641541773
3720,9174074436425246
3721,6267328760024155
3722,9382197673601710
3723,8047328223610224
3724,240809925209644
3725,8437993974403846
3726,5348788282133181
3727,7589159097095633
3728,1990641949636557
3729,5046738298829054
3730,4502250579848294
3731,4862963990848505
3732,4361743248742740
3733,5034510337181409
3734,6407588680146795
3735,6270628240290518
3736,4971087593554810
3737,2059030215917145
3738,2752310558617385
3739,2200965499575816
3740,5161980413051590
3741,4595354952800890
3742,8828915270386737
3743,4796086341810827
3744,40995891940239
3745,8673425067750518
3746,8512478810545749
3747,9547180098243684
3748,2704709474470427
3749,963820881027749
3750,244671594601663
3751,7542073695290025
3752,4920946357475784
3753,8305425668140499
3754,8095104610010344
3755,3094065753001827
3756,373586446238564
3757,1670309174371450
3758,1945447546918726
3759,9858013962311734
3760,2266906291626715
3761,1576829992244552
3762,2341371597860284
3763,8184493832307046
3764,5149465356352211
3765,6681475115643656
3766,9237809683943919
3767,502740957226537
3768,2931039279388200
3769,7660500486146926
3770,1033758774893940
3771,5243604011467616
3772,2316330818429673
3773,7716349733619602
3774,4912523939707160
3775,2019933752226669
3776,682866210215065
3777,9400443879350101
3778,2217244562411955
3779,1595437290326266
3780,6348173010091074
3781,9104201992938700
3782,2533297944605843
3783,6264090942078449
3784,9628749644626407
3785,1261389083754328
3786,4628549962300462
3787,9919593157262527
3788,1340656534735806
3789,1598944282689430
3790,6085513250073883
3791,6084338631806703
3792,4866964083641498
3793,3533183417665407
3794,1130385687057767
3795,4459620597478756
3796,2218500317192746
3797,5205328702890056
3798,468409537861205
3799,7574802319786632
3800,2150384696974950
3801,227304533127933
3802,9561327590520787
3803,7956013595393487
3804,4227079594852985
3805,9721552594807972
3806,1659453534543548
3807,9381252673204307
3808,3691855950593358
3809,4432795912918439
3810,4303706286174184
3811,4630331741825977
3812,841883752372293
3813,836148823095203
3814,3075769740449429
3815,7739393928816377
3816,6088718712770172
3817,6289207133294376
3818,531562355655212
3819,2876306500608227
3820,9911333675201190
3821,8016693728372527
3822,1749924692918964
3823,8215637466536468
3824,26942045418120
3825,1164950925186607
3826,3641041943819764
3827,6947040723422929
3828,5148117883031831
3829,2071402401977394
3830,9745067559217753
3831,6293815720703595
3832,5961787800063233
3833,4693848330845067
3834,3177889594486115
3835,9357778430234033
3836,2512107188781159
3837,5725131950616212
3838,902255102302258
3839,7678327516942131
3840,739366471129479
3841,1769412695009092
3842,7627376431984111
3843,8397133384688607
3844,6716436953396086
3845,1728798138944094
3846,8281633043632854
3847,5481652762620253
3848,2068769215432768
3849,6849302830128651
3850,8351720151306192
3851,1569166283791266
3852,1697861907187914
3853,1146961135029213
3854,5804321434314383
3855,3290635465684063
3856,1683865646695621
3857,8159970081358585
3858,2355270660733421
3859,2949174687106004
3860,8880674618563086
3861,2180980997927698
3862,5162093606428129
3863,2560639528567910
3864,2299411319652778
3865,2216751397345290
3866,2443304092293827
3867,7003100946092827
3868,8580889062749655
3869,7094097914591494
3870,1915720116318294
3871,1938964222771319
3872,3242917382532256
3873,5101317136773139
3874,2268051465877290
3875,8914950550014807
3876,5517094869361792
3877,6692249237686589
3878,8626153486443125
3879,5486655559018726
3880,2942317116154840
3881,9474423287192932
3882,7313722167100200
3883,137055757083021
3884,8479889943263497
3885,8570246252609466
3886,7482595026608624
3887,6802994656512784
3888,3869674875293797
3889,6733918853986040
3890,8603084546405601
3891,5732281820735786
3892,1706807998648290
3893,472956965182462
3894,1674689444257254
3895,680905827894606
3896,8633831813775704
3897,7327910725404904
3898,7924106488015861
3899,2286964717220996
3900,760965225331856
3901,7719250848803909
3902,6851904695319233
3903,7810974458718542
3904,1951170907056966
3905,9274817658247444
3906,5152189380441874
3907,6725560105680636
3908,4000156406673503
3909,8015988367814929
3910,9120373317344782
3911,727073847600153
3912,5443374804560708
3913,1919156827341768
3914,9164335773757265
3915,7350699249432317
3916,9096324164035075
3917,7123604264053551
3918,6597430849631821
3919,6122421858972241
3920,5082255083350460
3921,1918364149302140
3922,5871066552314144
3923,7056943458069107
3924,4824495329127017
3925,9984485183361630
3926,5317669581342767
3927,6083510799262374
3928,1243623532637843
3929,8335102549502386
3930,1594038124985300
3931,22267686144981
3932,2787270116361173
3933,5421234487545998
3934,4452614128568655
3935,430173753369957
3936,8278534267230207
3937,1241971025525262
3938,4252597663469712
3939,7270390756682800
3940,8301079411922845
3941,1171794682934046
3942,5231877575668224
3943,6619487794197361
3944,9398939064935155
3945,1990123628429372
3946,4287416817060123
3947,8511240517843968
3948,1861926240418088
3949,633421361154324
3950,2552131944621425
3951,1247690905207985
3952,7464826699191439
3953,8069026541913943
3954,3138688329297542
3955,7202527344656915
3956,7842725743111697
3957,5395590116076070
3958,7606089695228118
3959,2556495476198272
3960,978013863555220
3961,224643692268532
3962,9102152521491437
3963,7045870107955099
3964,802114585624244
3965,279747646054766
3966,4273751126197151
3967,5628545941532579
3968,5594677783572346
3969,4516265738098383
3970,8595513397669976
3971,6547630839036017
3972,229111130706571
3973,3158859691850299
3974,4735328573084041
3975,1974732310584361
3976,6623796945811630
3977,6152914891371726
3978,5890727692959507
3979,5136468940817079
3980,5302742706110323
3981,3544864556411136
3982,992237765811523
3983,4367701808575102
3984,7279161524418942
3985,6613659144733499
3986,3062430710341185
3987,3855247233199627
3988,8352323709495554
3989,3644790211125188
3990,2955482205585622
3991,4913185789813324
3992,8469638473345349
3993,2576133417405952
3994,6529035331491441
3995,6816534719827375
3996,4628782002329423
3997,3091769159988388
3998,67461196406239
3999,8622414959390150
4000,4207917790455660
4001,190407106880826
4002,3241086317160213
4003,5618328843465458
4004,1650180237175460
4005,8479687404526958
4006,5096970478344819
4007,8466364413775404
4008,9323840379315494
4009,3080296488422831
4010,2697712452639618
4011,6525648352396431
4012,5671580360415081
4013,2034960354513605
4014,5542214975995315
4015,2322006336452127
4016,2889322093175193
4017,199310715714042
4018,6823993478179598
4019,144139080315070
4020,5377575475537411
4021,3778242893745049
4022,8067406732545009
4023,8798558671396198
4024,727054532547014
4025,5745642079223303
4026,4743615737872637
4027,7809380690711656
4028,5891481079465508
4029,7213660050262103
4030,5391275961579757
4031,6680742566331144
4032,6480100928094243
4033,6654924341615471
4034,9019677210728492
4035,3763344108547078
4036,2802109323901453
4037,9432637928506871
4038,8289663635184999
4039,4891698233688915
4040,6309213050945973
4041,9983202387975620
4042,9001663478023678
4043,1350074018670455
4044,507838194708
4045,3187778981179297
4046,1018513542997869
4047,3487391476028169
4048,1083021866243776
4049,7887956372320089
4050,1992728333058435
4051,3971098531441973
4052,7628184773423125
4053,3105033217571501
4054,2860352221858143
4055,3459667425795251
4056,6664398749484422
4057,9173231932027553
4058,8688729913697432
4059,4957079152385362
4060,367503305432054
4061,5710431413746912
4062,2902733308833713
4063,1625192590183147
4064,2702767808126305
4065,4247264366031444
4066,6680264187395898
4067,6483466541140246
4068,1508772914490157
4069,2761265043297482
4070,7109950991906951
4071,2202693274986226
4072,878535738599234
4073,9860354638206141
4074,8548849516598172
4075,4814790057077355
4076,5724219694872840
4077,5835664361839261
4078,2565278899654055
4079,2118998485216523
4080,1794918807017468
4081,5248335119592744
4082,6294115118504803
4083,7843325557282249
4084,3620275139100573
4085,9577687343517459
4086,2207713052062289
4087,2332073500640724
4088,1239178396679623
4089,2893483510573
4090,1501547381354779
4091,4514178993300219
4092,7331489019258187
4093,7413426605074618
4094,4075500772790175
4095,5199913864892866
4096,3490601412716420
4097,7089379914437384
4098,7283382405291277
4099,2478370963976683
4100,6828829936764677
4101,4671065661357559
4102,6765895362060524
4103,5730773367726652
4104,8019260752597126
4105,8377156505906585
4106,8982050594597838
4107,5613948802326733
4108,6824383277098012
4109,1821917373834731
4110,3258090174478169
4111,1271242574178966
4112,4469607587986658
4113,129710142175569
4114,6183375000382666
4115,2770905037724577
4116,8292445831092407
4117,3157202721338976
4118,1550330565257371
4119,3997430795981624
4120,1507995873407849
4121,4732160535353863
4122,2139010020706269
4123,4744910802454008
4124,4804734155117578
4125,2080653263171651
4126,2551938149568880
4127,7963957338675273
4128,8046502238454511
4129,2095414628605301
4130,9133403366394972
4131,6878564866494410
4132,1953651875571722
4133,9904800361119607
4134,6505148908771591
4135,5793001633161555
4136,8319631734700747
4137,6050226132909333
4138,5074530449220399
4139,7218270847063889
4140,3233622071831351
4141,7754571568192405
4142,776812158987616
4143,6269507972369195
4144,5740730335615254
4145,294897833824760
4146,8417490873712872
4147,3650236242361290
4148,9445345488826196
4149,6964746403742178
4150,2000139602877810
4151,995085418457690
4152,4699476913063283
4153,4601399526397826
4154,2295618360207078
4155,2059184538313808
4156,9088583212495136
4157,7030465780146339
4158,543546857869709
4159,6821172549614202
4160,6926410616015052
4161,1571863902565691
4162,7366177347605594
4163,6940293018025481
4164,6689337073298410
4165,4210442535067685
4166,1498618533380124
4167,2248032189335187
4168,9534086378993774
4169,5369635576164587
4170,6886923319101401
4171,5639364111249392
4172,6452434384067273
4173,2751053673231647
4174,7702237007395895
4175,8333818971355774
4176,8464545232413599
4177,3228043297183389
4178,8346517003296057
4179,2904729871431478
4180,1204232509410955
4181,4490674057492872
4182,6934349100906783
4183,2933812315339699
4184,4892810550527855
4185,1246776718921674
4186,8837968864725472
4187,836148823095203
4188,2838002331726399
4189,3587123309745610
4190,5987886367417294
4191,8861097282658615
4192,365200381215763
4193,6977203279734439
4194,5132540597967131
4195,1402444224713598
4196,1760983738585365
4197,2234877552692538
4198,4866008724016020
4199,4014859991024684
4200,1345072975069709
4201,9914773144042812
4202,1680704570480022
4203,7260489634606878
4204,8268912787480730
4205,9502971305661714
4206,5192457342825207
4207,6307580565962293
4208,9060045633534022
4209,9356901445058009
4210,9965999318230647
4211,1014410908260213
4212,5165749020253034
4213,7442337855950473
4214,877325112235244
4215,9270521632599644
4216,7445080103963806
4217,7854426214121768
4218,659645026002043
4219,5940243648096781
4220,780755813567262
4221,9068000049277323
4222,4426849163949137
4223,1023375222887639
4224,1047633546096022
4225,2655967324123557
4226,3186337502957366
4227,6190221144104278
4228,5839744953240197
4229,7168613854793428
4230,9240898305551070
4231,7150572635985692
4232,3083872364792037
4233,539590431446753
4234,9573274623612511
4235,8563300741747234
4236,3577051355941249
4237,5705386762324718
4238,3016268479248046
4239,3695251410419033
4240,8253875173231805
4241,9781477444506770
4242,9975610954564787
4243,5455193502814150
4244,1873757687453531
4245,2524211626235519
4246,518234876135045
4247,2850682268225848
4248,950785559882180
4249,9681052469456395
4250,3978731823510164
4251,2046548241545110
4252,7240238904153392
4253,2054379861742387
4254,7507242119255330
4255,7898168715320830
4256,2624212755676319
4257,6098762845774771
4258,4296061375518432
4259,7597637484675723
4260,9610516139880856
4261,3946746969930821
4262,6642116271761006
4263,8226127625963823
4264,1352034880197465
4265,8616700265583775
4266,375482813716315
4267,1280268826187270
4268,6372377747747823
4269,2826657824341747
4270,440704592361801
4271,962238602302685
4272,5724570400815163
4273,9001670872618645
4274,6277148711350587
4275,3243324890334576
4276,8452069008307349
4277,3788514189208338
4278,1445585670537811
4279,2447150127495829
4280,2746633087499932
4281,8862281653169537
4282,5874750974479594
4283,7809688968627587
4284,541213672083765
4285,1143985671114403
4286,4165444781673475
4287,6998985372838049
4288,207958631225457
4289,6641728572790381
4290,4953409378745512
4291,1422230545644239
4292,7285809609200921
4293,5234064498436000
4294,5951225602541083
4295,1793022542224560
4296,1915297691969734
4297,9490657816942028
4298,6394520126732800
4299,7633584873179878
4300,8220556022492661
4301,4604141026440444
4302,9798448268587627
4303,6795183141323016
4304,6361461233377985
4305,4964214356525811
4306,4579224973107112
4307,6603538640938115
4308,892990074279002
4309,5127908355312209
4310,7304869899323919
4311,1733413044564878
4312,9262380363301510
4313,7062878401121872
4314,616769214232557
4315,1666847480524681
4316,5958040056493817
4317,4226375515310772
4318,389175519424617
4319,7630095860149888
4320,8213451299212366
4321,7785415462387393
4322,6808752952332925
4323,7410381753572351
4324,5656327871209096
4325,3642648349492905
4326,7364976661589861
4327,7694972175434503
4328,7021133374125696
4329,3841002155823039
4330,7867487466217054
4331,2727832903281460
4332,839191173153519
4333,8823817617280720
4334,1534715290927249
4335,8795419162317692
4336,6235837317096398
4337,524233651767274
4338,912271756273796
4339,2205687739599509
4340,559184209749319
4341,6749478900425515
4342,3928102021652553
